shape,start_node,end_node,osmid,oneway,length
"LINESTRING (-8.546236499999999 41.1341106, -8.545675900000001 41.1343341, -8.545110599999999 41.1345754, -8.5448415 41.1346777, -8.544536000000001 41.1348767, -8.5444052 41.135021)",314542550,314542512,128432064,False,186.039
"LINESTRING (-8.546236499999999 41.1341106, -8.5473935 41.133621, -8.547467299999999 41.1335302, -8.5474719 41.1334247, -8.547306499999999 41.1331119, -8.5472862 41.1329619, -8.5473734 41.1327254, -8.5475984 41.1324539)",314542550,1326171095,128432064,False,251.80499999999998
"LINESTRING (-8.5477536 41.1351083, -8.5473021 41.1351701)",314542559,314542533,28618045,False,38.431
"LINESTRING (-8.5412508 41.1335225, -8.541529499999999 41.1332499, -8.5415484 41.1331741, -8.541516100000001 41.1330779, -8.5411193 41.1325973, -8.541052199999999 41.1324317, -8.5410147 41.1319519, -8.541264099999999 41.1314175, -8.5414051 41.131201, -8.541839299999999 41.1305581, -8.541959200000001 41.1303707, -8.5421187 41.1301118, -8.5421201 41.1300583, -8.5421139 41.1300145)",314542569,1551007849,28618050,False,429.2160000000001
"LINESTRING (-8.5412508 41.1335225, -8.5410244 41.1335505, -8.5407256 41.1336132)",314542569,1419379852,28618051,True,45.192
"LINESTRING (-8.5403547 41.1335516, -8.5404287 41.1335952, -8.5405041 41.1336721, -8.5405493 41.1337286)",314542602,314539770,28618053,True,25.833000000000002
"LINESTRING (-8.5403547 41.1335516, -8.5401764 41.1335301, -8.5392154 41.13347, -8.539080999999999 41.1334286, -8.538566899999999 41.1330996)",314542602,1326165778,28618054,False,164.544
"LINESTRING (-8.5176507 41.1483143, -8.5176959 41.1481482)",413695896,1549671963,253629249,False,18.853
"LINESTRING (-8.517650700000001 41.1483143, -8.5178017 41.14826, -8.5180243 41.1482061, -8.519274899999999 41.1479827, -8.519359700000001 41.1479986, -8.5194074 41.1480505, -8.519476299999999 41.1482241, -8.519524000000001 41.148264, -8.519622 41.148252, -8.5202367 41.1481343, -8.5202993 41.1481412)",413695896,1549671950,141582018,False,248.378
"LINESTRING (-8.517650700000001 41.1483143, -8.5175754 41.1484527, -8.517406100000001 41.1487344, -8.5171876 41.1490781)",413695896,1549672412,253629249,False,93.384
"LINESTRING (-8.5176608 41.1473525, -8.517597800000001 41.1474273, -8.517372 41.1476953, -8.5171706 41.1479986)",413695910,1549671740,141582041,False,82.84800000000001
"LINESTRING (-8.5176608 41.1473525, -8.517743299999999 41.1469212, -8.5178434 41.1462327, -8.517867300000001 41.1460407, -8.517909400000001 41.1458504, -8.5179536 41.1457032, -8.5180255 41.1454719, -8.5181495 41.1451702, -8.5182418 41.1449428, -8.518451000000001 41.1446215, -8.518701699999999 41.1442713, -8.518844 41.1440502, -8.518921199999999 41.1438639, -8.5189737 41.1436642, -8.5190436 41.1432859, -8.519052200000001 41.1429627, -8.5190482 41.1428016)",413695910,1550572182,253629246,False,525.138
"LINESTRING (-8.5176608 41.1473525, -8.517655599999999 41.1476092, -8.5177052 41.1480119, -8.5176959 41.1481482)",413695910,1549671963,253629249,False,88.693
"LINESTRING (-8.5299016 41.1214608, -8.5303324 41.1216881)",920225862,920226090,238866273,False,44.057
"LINESTRING (-8.529901600000001 41.1214608, -8.5299703 41.1210994, -8.5299166 41.1208268, -8.5299788 41.1204838, -8.530082 41.12034, -8.530647500000001 41.1197777, -8.5307437 41.1196105)",920225862,1419378609,128432202,False,226.617
"LINESTRING (-8.529901600000001 41.1214608, -8.529713599999999 41.1214498, -8.529228099999999 41.1212707, -8.528881999999999 41.121209, -8.5284631 41.121194, -8.528041 41.1212879, -8.527704399999999 41.1214173, -8.527598899999999 41.1214863)",920225862,920226019,238866273,False,206.22299999999998
"LINESTRING (-8.5377402 41.1306055, -8.5376326 41.1310775)",920225898,1394070586,98835850,False,53.252
"LINESTRING (-8.5377402 41.1306055, -8.5374142 41.1297983)",920225898,920226100,125541347,False,93.818
"LINESTRING (-8.5377402 41.1306055, -8.537819900000001 41.1304982, -8.5379337 41.1301297)",920225898,1394070620,98835850,False,55.741
"LINESTRING (-8.5469788 41.1428336, -8.5470896 41.1429057)",920225940,3332545295,233784780,True,12.262
"LINESTRING (-8.5469788 41.1428336, -8.5469089 41.1428268, -8.5468279 41.1427831, -8.546763199999999 41.1427303, -8.5463921 41.142201, -8.5462343 41.1420643, -8.545985099999999 41.1419212, -8.5456565 41.1417378, -8.545497900000001 41.1416814)",920225940,2410508036,78413760,False,184.111
"LINESTRING (-8.5361478 41.1368915, -8.5360776 41.1366867)",920225964,920226046,836094042,True,23.519
"LINESTRING (-8.5361478 41.1368915, -8.536383499999999 41.1371555, -8.5367104 41.137515, -8.537004700000001 41.1378056, -8.5372281 41.1380566, -8.537425499999999 41.1382188, -8.537584000000001 41.1383404, -8.5380675 41.1386383)",920225964,920226083,117792514,False,253.79200000000003
"LINESTRING (-8.514837200000001 41.1270063, -8.5148499 41.1266027, -8.5147665 41.125984, -8.514631 41.1256433, -8.5140672 41.1247516, -8.5136842 41.1238933, -8.5132847 41.1229981, -8.513228099999999 41.1228817, -8.512786999999999 41.1219741)",920226004,1556200699,125363272,False,590.3710000000001
"LINESTRING (-8.514837200000001 41.1270063, -8.514013 41.1269567, -8.5136106 41.1269285)",920226004,2410475738,232717958,False,103.10300000000001
"LINESTRING (-8.514837200000001 41.1270063, -8.5148118 41.1272829, -8.5148039 41.1273693, -8.514799399999999 41.1274181, -8.514791900000001 41.1274777)",920226004,1556200988,238142045,True,52.556
"LINESTRING (-8.5367815 41.1283822, -8.5364248 41.128131)",920226012,920226131,125541347,False,40.9
"LINESTRING (-8.5367815 41.1283822, -8.5369814 41.1285722, -8.537162500000001 41.1288964, -8.537194599999999 41.1290115)",920226012,1419379593,125541347,False,79.146
"LINESTRING (-8.5367815 41.1283822, -8.5364164 41.1286637, -8.536372500000001 41.1288095, -8.536531 41.1292774, -8.536465400000001 41.1293658, -8.5360443 41.1294256, -8.535969100000001 41.1295214, -8.536095100000001 41.1299978)",920226012,1419379714,128432228,False,227.619
"LINESTRING (-8.527598899999999 41.1214863, -8.5276003 41.1215564, -8.5275547 41.1217713, -8.5274746 41.121968)",920226019,1392678279,128432158,False,54.873000000000005
"LINESTRING (-8.527598899999999 41.1214863, -8.527070500000001 41.1217025, -8.5269364 41.1217353)",920226019,920226168,238866273,False,62.179
"LINESTRING (-8.527598899999999 41.1214863, -8.527704399999999 41.1214173, -8.528041 41.1212879, -8.5284631 41.121194, -8.528881999999999 41.121209, -8.529228099999999 41.1212707, -8.529713599999999 41.1214498, -8.529901600000001 41.1214608)",920226019,920225862,238866273,False,206.22299999999998
"LINESTRING (-8.5370317 41.1322973, -8.5370993 41.1322517)",920226045,8867093460,958320965,False,7.6
"LINESTRING (-8.5370317 41.1322973, -8.5360441 41.1322997, -8.5350971 41.1322606, -8.534500700000001 41.1321614, -8.534205200000001 41.132154, -8.533866099999999 41.132203)",920226045,2411445321,128432162,False,266.97799999999995
"LINESTRING (-8.5370317 41.1322973, -8.5358544 41.1337179, -8.535819 41.1337666, -8.535332 41.1343808, -8.535277300000001 41.1344433, -8.5350421 41.1347118)",920226045,1550549381,"[78413738, 958320963, 98835901]",False,316.025
"LINESTRING (-8.5360776 41.1366867, -8.5361061 41.136656, -8.5361285 41.1366216)",920226046,314536526,28617899,True,8.425
"LINESTRING (-8.5002885 41.1136704, -8.5013086 41.1130626, -8.5013842 41.113015)",920226082,920226205,384552212,False,117.208
"LINESTRING (-8.5380675 41.1386383, -8.5380418 41.1386715, -8.538034700000001 41.1387052, -8.5380456 41.1387427, -8.5380764 41.1387762)",920226083,1326184510,117792512,True,16.867
"LINESTRING (-8.5380675 41.1386383, -8.537584000000001 41.1383404, -8.537425499999999 41.1382188, -8.5372281 41.1380566, -8.537004700000001 41.1378056, -8.5367104 41.137515, -8.536383499999999 41.1371555, -8.5361478 41.1368915)",920226083,920225964,117792514,False,253.79199999999997
"LINESTRING (-8.5303324 41.1216881, -8.5299016 41.1214608)",920226090,920225862,238866273,False,44.057
"LINESTRING (-8.5303324 41.1216881, -8.5305725 41.1220248)",920226090,1392678320,238866273,False,42.499
"LINESTRING (-8.530332400000001 41.1216881, -8.530586899999999 41.1216203, -8.5309031 41.12158, -8.531181500000001 41.1215598, -8.5313672 41.1215883, -8.5317604 41.1216819, -8.5318092 41.1216937, -8.5320483 41.1215622)",920226090,1551004781,141694857,False,152.411
"LINESTRING (-8.5374142 41.1297983, -8.5371946 41.1290115)",920226100,1419379593,125541347,False,89.401
"LINESTRING (-8.5374142 41.1297983, -8.5377402 41.1306055)",920226100,920225898,125541347,False,93.818
"LINESTRING (-8.5374142 41.1297983, -8.5360951 41.1299978)",920226100,1419379714,128432228,False,112.686
"LINESTRING (-8.5364248 41.128131, -8.5367815 41.1283822)",920226131,920226012,125541347,False,40.9
"LINESTRING (-8.536424800000001 41.128131, -8.536060000000001 41.1280132, -8.5352731 41.1278142)",920226131,2411445317,125541347,False,102.768
"LINESTRING (-8.536424800000001 41.128131, -8.5365135 41.1280633, -8.537108099999999 41.1278682)",920226131,1419379366,128432054,False,64.899
"LINESTRING (-8.5401884 41.1398114, -8.540349900000001 41.1397461, -8.5405383 41.1397033, -8.5407507 41.1396966, -8.540925100000001 41.1397051, -8.541513800000001 41.1398387, -8.543488699999999 41.1402867, -8.544057 41.1404156)",920226139,2942509894,"[232721622, 98835998]",False,338.177
"LINESTRING (-8.5401884 41.1398114, -8.5401542 41.1398166, -8.540097299999999 41.1398252, -8.5400042 41.1398016)",920226139,1550562435,233449484,True,16.008000000000003
"LINESTRING (-8.5269364 41.1217353, -8.5266475 41.1217395)",920226168,1392678298,238866273,False,24.204
"LINESTRING (-8.5269364 41.1217353, -8.527206400000001 41.1218286, -8.5273995 41.1219014, -8.5274746 41.121968)",920226168,1392678279,125364665,False,52.687
"LINESTRING (-8.5269364 41.1217353, -8.527070500000001 41.1217025, -8.527598899999999 41.1214863)",920226168,920226019,238866273,False,62.179
"LINESTRING (-8.524406 41.1193406, -8.5239087 41.1198207)",920226193,1394056223,125530550,False,67.715
"LINESTRING (-8.524406 41.1193406, -8.5244362 41.1193117)",920226193,1556200456,830773231,False,4.09
"LINESTRING (-8.524406000000001 41.1193406, -8.524514399999999 41.1196116, -8.5245201 41.1197288, -8.524468799999999 41.1198335, -8.5242334 41.1202039, -8.5241744 41.1204009, -8.524195199999999 41.1205599, -8.5242661 41.1207296, -8.5244476 41.1209463, -8.525398600000001 41.1215584, -8.5256527 41.1216509, -8.526647499999999 41.1217395)",920226193,1392678298,238866273,False,403.40999999999997
"LINESTRING (-8.5013842 41.113015, -8.5013086 41.1130626, -8.5002885 41.1136704)",920226205,920226082,384552212,False,117.208
"LINESTRING (-8.5013842 41.113015, -8.501906399999999 41.1130844, -8.5021805 41.1131226, -8.5028781 41.1132226, -8.502983800000001 41.1132383, -8.504193000000001 41.1134322, -8.5044103 41.1133965)",920226205,1556198464,"[550883042, 384552212, 139001607]",False,258.494
"LINESTRING (-8.534688 41.1350055, -8.5344828 41.1351289)",920226263,314536670,78413738,False,21.991
"LINESTRING (-8.534687999999999 41.1350055, -8.534948699999999 41.1347952, -8.5350421 41.1347118)",920226263,1550549381,78413738,False,44.124
"LINESTRING (-8.5308204 41.1225875, -8.5307788 41.1227342)",920226276,1392678293,238866273,False,16.68
"LINESTRING (-8.5308204 41.1225875, -8.5309016 41.1225888, -8.5311684 41.1225382, -8.531354 41.1225462, -8.531532500000001 41.1225821, -8.531726900000001 41.1225675, -8.5318176 41.1225368)",920226276,1551004846,128432056,False,85.59
"LINESTRING (-8.5308204 41.1225875, -8.5307823 41.1223581, -8.530725199999999 41.1222099, -8.5307034 41.122173, -8.5305725 41.1220248)",920226276,1392678320,238866273,False,67.151
"LINESTRING (-8.506341600000001 41.1147044, -8.506468 41.1148444, -8.5065749 41.1149198, -8.507138400000001 41.1152743, -8.507416900000001 41.1153613)",920226279,1556199602,125363270,False,117.852
"LINESTRING (-8.506341600000001 41.1147044, -8.506287199999999 41.1145695, -8.5062353 41.114308)",920226279,1556199046,550883044,False,45.078
"LINESTRING (-8.506341600000001 41.1147044, -8.5061848 41.1147083, -8.505622600000001 41.1139352)",920226279,1556198966,550883049,False,111.164
"LINESTRING (-8.509243100000001 41.1157832, -8.5089843 41.1157133, -8.508664700000001 41.1156319, -8.507416900000001 41.1153613)",920226288,1556199602,125363270,False,160.069
"LINESTRING (-8.509243100000001 41.1157832, -8.509464100000001 41.115985, -8.509648500000001 41.1162332)",920226288,1556199931,125363270,False,60.719
"LINESTRING (-8.509243100000001 41.1157832, -8.5094385 41.1158367, -8.509682400000001 41.1158898)",920226288,1556199746,142182717,False,38.685
"LINESTRING (-8.549678 41.1495287, -8.5499682 41.1485207)",1126327199,1126327201,97233965,False,114.688
"LINESTRING (-8.549678 41.1495287, -8.5495511 41.1494562, -8.5492782 41.1492686, -8.548882799999999 41.1488726)",1126327199,2454698494,237590038,False,99.368
"LINESTRING (-8.5499682 41.1485207, -8.549678 41.1495287)",1126327201,1126327199,97233965,False,114.688
"LINESTRING (-8.5407723 41.1475201, -8.5408276 41.1477082, -8.5409588 41.1479227, -8.5415077 41.1482706, -8.541819500000001 41.1484682, -8.542060299999999 41.1485492, -8.542335899999999 41.1486055, -8.5425439 41.1487128, -8.542920199999999 41.1489685, -8.5430315 41.1490442, -8.543363100000001 41.1492695, -8.5438709 41.1495987, -8.5438949 41.1496143, -8.5442847 41.1497998, -8.5446312 41.1499001, -8.5446776 41.1499135, -8.544765999999999 41.1499626)",1126327330,3846228350,141611420,False,443.18699999999995
"LINESTRING (-8.5407723 41.1475201, -8.5410693 41.1468829, -8.541086699999999 41.1465348)",1126327330,1550091700,274445217,False,113.82499999999999
"LINESTRING (-8.5407723 41.1475201, -8.5406926 41.147651, -8.5403115 41.148105, -8.5401927 41.1482206, -8.540095600000001 41.148285, -8.539752 41.1484519)",1126327330,3846228071,"[274445217, 381423873]",False,137.05800000000002
"LINESTRING (-8.5473354 41.1478339, -8.5472704 41.1478974, -8.547223900000001 41.1479678, -8.5471962 41.1480441)",1126355510,1143316597,97236672,True,26.453000000000003
"LINESTRING (-8.5486966 41.1480383, -8.5494627 41.1480907)",1126355534,1548068557,97236660,False,64.411
"LINESTRING (-8.5486966 41.1480383, -8.548443499999999 41.1480108, -8.548223200000001 41.1479476)",1126355534,1966612865,381423727,True,41.150999999999996
"LINESTRING (-8.546848300000001 41.1482284, -8.547059000000001 41.1482294, -8.5472351 41.1482784)",1126355540,1966612878,381423789,True,33.361
"LINESTRING (-8.5471962 41.1480441, -8.5471886 41.1481243, -8.547202 41.1482035, -8.5472351 41.1482784)",1143316597,1966612878,97236672,True,26.597
"LINESTRING (-8.5471962 41.1480441, -8.5470313 41.1481506, -8.546848300000001 41.1482284)",1143316597,1126355540,185967432,True,35.786
"LINESTRING (-8.536296099999999 41.1497702, -8.5361653 41.1497725, -8.5342152 41.1490559, -8.5332834 41.1486537, -8.533041799999999 41.1485408)",1190257231,1556437325,142214832,True,306.37800000000004
"LINESTRING (-8.536296099999999 41.1497702, -8.536225399999999 41.1498356, -8.53619 41.1499156)",1190257231,1190257232,1083170387,True,18.753
"LINESTRING (-8.5142389 41.13451, -8.515061599999999 41.1346554, -8.5157624 41.134693, -8.516287699999999 41.1346959, -8.516844799999999 41.1346344, -8.5174179 41.1345246, -8.5183195 41.1342455, -8.5189553 41.1339178, -8.5195609 41.1335247, -8.5201429 41.1329583, -8.5206982 41.1323534, -8.520974000000001 41.1321227)",1260536980,1523768217,"[384551621, 139001278]",True,679.3319999999999
"LINESTRING (-8.5142389 41.13451, -8.514857599999999 41.13467, -8.5154423 41.134769, -8.515844700000001 41.1348154, -8.5163838 41.1348276, -8.516742300000001 41.1348026, -8.5175935 41.1347144, -8.518258700000001 41.1346417, -8.518489300000001 41.1346356, -8.518712000000001 41.1346478, -8.518891699999999 41.1346902, -8.519047199999999 41.1347447, -8.519133099999999 41.1347872, -8.519277900000001 41.1348821, -8.519404 41.1349993, -8.519562000000001 41.1352036)",1260536980,2056845815,195214702,True,478.544
"LINESTRING (-8.547850800000001 41.1129984, -8.548007500000001 41.1129419, -8.548266099999999 41.1128941, -8.5485934 41.1128902, -8.5491002 41.1129856)",1323014771,1323015681,117431586,False,108.047
"LINESTRING (-8.547850800000001 41.1129984, -8.547882899999999 41.1130985, -8.5479261 41.1132169, -8.5481132 41.1134037, -8.5484375 41.1136256, -8.5486889 41.1137457, -8.548826099999999 41.1138675, -8.548914399999999 41.1139745, -8.5489645 41.1140352, -8.549055299999999 41.1141828, -8.5491811 41.114311, -8.549595 41.114731, -8.549721699999999 41.114871)",1323014771,1323015694,117431589,False,265.312
"LINESTRING (-8.547850800000001 41.1129984, -8.5477013 41.1130771, -8.547495400000001 41.1131129, -8.547257 41.1131938, -8.5472055 41.113278, -8.547088499999999 41.1134035, -8.5468262 41.1136342, -8.546730200000001 41.1137223, -8.5466408 41.1137826, -8.546560700000001 41.1138128, -8.546493 41.1138476, -8.546443699999999 41.1138476, -8.5463358 41.1137966, -8.5460186 41.1135265)",1323014771,6381469105,1051627216,False,208.02699999999996
"LINESTRING (-8.547850800000001 41.1129984, -8.547679199999999 41.1129052, -8.5475005 41.11281, -8.5472663 41.1126754, -8.547093800000001 41.1126266, -8.5468873 41.1126313, -8.5467394 41.1126452, -8.5466593 41.1126545)",1323014771,6381466769,1051627217,False,112.75600000000001
"LINESTRING (-8.549629599999999 41.1174844, -8.549607099999999 41.1174226, -8.5495912 41.1173586, -8.549573499999999 41.117252, -8.5495505 41.1171626, -8.549506299999999 41.117064, -8.549439 41.117, -8.5493629 41.1169373, -8.5493028 41.1168707, -8.5492461 41.116816, -8.549186000000001 41.1167147, -8.5491435 41.1166307, -8.549081599999999 41.1165094)",1323015126,6381469360,681441460,False,119.99199999999998
"LINESTRING (-8.549629599999999 41.1174844, -8.5495853 41.1175654, -8.549571 41.1177597, -8.5495477 41.1179248, -8.549515599999999 41.1180124, -8.5494702 41.118135, -8.549447000000001 41.1182151, -8.549421499999999 41.1182776, -8.549422099999999 41.1183112, -8.5494226 41.1183377, -8.549432599999999 41.1184136, -8.549510099999999 41.1186004, -8.5495787 41.1187889, -8.549690500000001 41.118984, -8.549750700000001 41.1190772)",1323015126,1323015952,1051627202,False,184.3
